Unnamed: 0,Name,Sys ID,company,company_clean,domain_clean,phone_clean,address_clean,combined_id,merged_ids,record_id,is_merged,merged_from,canonical_company
219,5280 Digital Inc,C28606,5280 Digital Inc,5280 digital,,,,5280 digital;;,C28606;C47624,C28606,False,[],5280 digital
221,5370 Technology Solutions,C34105,5370 Technology Solutions,5370 technology solutions,,,,5370 technology solutions;;,C34105,C34105,False,[],5370 technology solutions
222,539 IT Consulting,D00009,539 IT Consulting,539 it consulting,,,,539 it consulting;;,D00009,D00009,False,[],539 it consulting
223,55 Fidelius Family Office,C27735,55 Fidelius Family Office,55 fidelius family office,,,,55 fidelius family office;;,C27735,C27735,False,[],55 fidelius family office
224,574 Technologies LLC,C40361,574 Technologies LLC,574 technologies,,,,574 technologies;;,C40361,C40361,False,[],574 technologies
225,596 Network Corp - DBA Home Technology Experts,C30182,596 Network Corp - DBA Home Technology Experts,596 network - home technology experts,,,,596 network - home technology experts;;,C30182,C30182,False,[],596 network - home technology experts
226,5A Acoustics LLC,C21531,5A Acoustics LLC,5a acoustics,,,,5a acoustics;;,C21531,C21531,False,[],5a acoustics
227,5DMNS Inc.,D00010,5DMNS Inc.,5dmns,,,,5dmns;;,D00010,D00010,False,[],5dmns
228,5i Solutions Inc,C47625,5i Solutions Inc,5i solutions,,,,5i solutions;;,C33585;C47625,C47625,False,[],5i solutions
230,5K Technical Services,C34865,5K Technical Services,5k technical services,,,,5k technical services;;,C34865,C34865,False,[],5k technical services
231,5minspec,C38518,5minspec,5minspec,,,,5minspec;;,C38518,C38518,False,[],5minspec
232,5NINES DATA LLC,C34047,5NINES DATA LLC,5nines data,,,,5nines data;;,C34047,C34047,False,[],5nines data
233,5Q Partners,C28991,5Q Partners,5q partners,,,,5q partners;;,C28991,C28991,False,[],5q partners
234,5S Technologies,C38519,5S Technologies,5s technologies,,,,5s technologies;;,C38519,C38519,False,[],5s technologies
235,5th Gear Technology Concepts,C43188,5th Gear Technology Concepts,5th gear technology concepts,,,,5th gear technology concepts;;,C43188,C43188,False,[],5th gear technology concepts
236,6connect,C41373,6connect,6connect,,,,6connect;;,C41373,C41373,False,[],6connect
237,"6S Technology, LLC",C47626,"6S Technology, LLC",6s technology,,,,6s technology;;,C47626,C47626,False,[],6s technology
238,6th Street Consulting,C43189,6th Street Consulting,6th street consulting,,,,6th street consulting;;,C43189,C43189,False,[],6th street consulting
239,6WIND S.A.,C47303,6WIND S.A.,6wind,,,,6wind;;,C47303,C47303,False,[],6wind
240,7 Layer Solutions Inc.,C32320,7 Layer Solutions Inc.,7 layer solutions,,,,7 layer solutions;;,C32320,C32320,False,[],7 layer solutions
241,7 Server Solutions LLC,C23939,7 Server Solutions LLC,7 server solutions,,,,7 server solutions;;,C23939,C23939,False,[],7 server solutions
242,"7 South Consulting, Inc.",C32094,"7 South Consulting, Inc.",7 south consulting,,,,7 south consulting;;,C32094,C32094,False,[],7 south consulting
243,7&M IT Services LLC,C51007,7&M IT Services LLC,7 and m it services,,,,7 and m it services;;,C51007,C51007,False,[],7 and m it services
244,702 Communications,C47627,702 Communications,702 communications,,,,702 communications;;,C47627,C47627,False,[],702 communications
245,702AV,C24942,702AV,702av,,,,702av;;,C24942,C24942,False,[],702av
246,70-549410 DGM dba PC Paladins,C29908,70-549410 DGM dba PC Paladins,70-549410 dgm paladins,,,,70-549410 dgm paladins;;,C29908,C29908,False,[],70-549410 dgm paladins
247,"786 Enterprise, LLC.",C40999,"786 Enterprise, LLC.",786 enterprise,,,,786 enterprise;;,C40999,C40999,False,[],786 enterprise
248,78R Holdings Company,C42064,78R Holdings Company,78r holdings company,,,,78r holdings company;;,C42064,C42064,False,[],78r holdings company
249,79 Ratio,C24744,79 Ratio,79 ratio,,,,79 ratio;;,C24744;C47628,C24744,False,[],79 ratio
251,7G Technologies,C31736,7G Technologies,7g technologies,,,,7g technologies;;,C31736,C31736,False,[],7g technologies
252,7LayerIQ,C32475,7LayerIQ,7layeriq,,,,7layeriq;;,C32475,C32475,False,[],7layeriq
253,7M Solutions dba TeamLogic IT of Irving,C37522,7M Solutions dba TeamLogic IT of Irving,7m solutions teamlogic it of irving,,,,7m solutions teamlogic it of irving;;,C37522,C37522,False,[],7m solutions teamlogic it of irving
254,"7th Dimension, LLC",C44037,"7th Dimension, LLC",7th dimension,,,,7th dimension;;,C44037,C44037,False,[],7th dimension
255,"7th Level Technologies, Inc",C36000,"7th Level Technologies, Inc",7th level technologies,,,,7th level technologies;;,C36000,C36000,False,[],7th level technologies
256,"7WC1, LLC.",D00011,"7WC1, LLC.",7wc1,,,,7wc1;;,D00011,D00011,False,[],7wc1
257,"8 Cubed Technologies, LLC",C29504,"8 Cubed Technologies, LLC",8 cubed technologies,,,,8 cubed technologies;;,C29504,C29504,False,[],8 cubed technologies
258,80/20 Management Group,C45071,80/20 Management Group,80/20 management group,,,,80/20 management group;;,C45071,C45071,False,[],80/20 management group
259,800 Pound Gorilla Inc.,D00012,800 Pound Gorilla Inc.,800 pound gorilla,,,,800 pound gorilla;;,D00012,D00012,False,[],800 pound gorilla
260,8080 Beckett Center Drive,C24058,8080 Beckett Center Drive,8080 beckett center drive,,,,8080 beckett center drive;;,C24058,C24058,False,[],8080 beckett center drive
261,813594 Enterprises LLC,C40643,813594 Enterprises LLC,813594 enterprises,,,,813594 enterprises;;,C40643;C47629,C40643,False,[],813594 enterprises
263,850 DogGone IT,C47630,850 DogGone IT,850 doggone it,,,,850 doggone it;;,C47630,C47630,False,[],850 doggone it
264,858AERO INC,D00013,858AERO INC,858aero,,,,858aero;;,D00013,D00013,False,[],858aero
265,865data,C47631,865data,865data,,,,865data;;,C47631,C47631,False,[],865data
266,865it.com,C47632,865it.com,865it.com,,,,865it.com;;,C47632,C47632,False,[],865it.com
267,869 OakHill Court,C47633,869 OakHill Court,869 oakhill court,,,,869 oakhill court;;,C47633,C47633,False,[],869 oakhill court
268,89 Technologies.com,C27755,89 Technologies.com,89 technologies.com,,,,89 technologies.com;;,C27755,C27755,False,[],89 technologies.com
269,8Bit Anchor LLC,D00014,8Bit Anchor LLC,8bit anchor,,,,8bit anchor;;,D00014,D00014,False,[],8bit anchor
270,8LAYER CHILE SPA,C34002,8LAYER CHILE SPA,8layer chile,,,,8layer chile;;,C34002,C34002,False,[],8layer chile
271,8x8,C47304,8x8,8x8,,,,8x8;;,C47304,C47304,False,[],8x8
272,9 To 5 Computer Supply Dist Inc,C46637,9 To 5 Computer Supply Dist Inc,9 to 5 computer supply dist,,,,9 to 5 computer supply dist;;,C46637,C46637,False,[],9 to 5 computer supply dist
273,906 INTERACTIVE,C34630,906 INTERACTIVE,906 interactive,,,,906 interactive;;,C34630,C34630,False,[],906 interactive
274,906 Technologies,C47634,906 Technologies,906 technologies,,,,906 technologies;;,C47634,C47634,False,[],906 technologies
275,"911 Nerds, LLC",C32185,"911 Nerds, LLC",911 nerds,,,,911 nerds;;,C32185,C32185,False,[],911 nerds
276,917 Solutions,C45855,917 Solutions,917 solutions,,,,917 solutions;;,C45855,C45855,False,[],917 solutions
277,91d3on Mining,C25448,91d3on Mining,91d3on mining,,,,91d3on mining;;,C25448;C47635,C25448,False,[],91d3on mining
279,9447 W. 144th Pl.,C24768,9447 W. 144th Pl.,9447 w. 144th pl,,,,9447 w. 144th pl;;,C24768,C24768,False,[],9447 w. 144th pl
280,954 Consultants LLC,C51570,954 Consultants LLC,954 consultants,,,,954 consultants;;,C51570,C51570,False,[],954 consultants
281,954 Consultants LLC - Early Pay Discount,C51615,954 Consultants LLC - Early Pay Discount,954 consultants - early pay discount,,,,954 consultants - early pay discount;;,C51615,C51615,False,[],954 consultants - early pay discount
282,"99999consulting, LLC",C44882,"99999consulting, LLC",99999consulting,,,,99999consulting;;,C44882,C44882,False,[],99999consulting
283,99CORDS LLC,C47636,99CORDS LLC,99cords,,,,99cords;;,C47636,C47636,False,[],99cords
284,A & A Computers Inc,C26092,A & A Computers Inc,a and a computers,,,,a and a computers;;,C26092,C26092,False,[],a and a computers
285,A & A Enterprise Limited,C27658,A & A Enterprise Limited,a and a enterprise,,,,a and a enterprise;;,C27658,C27658,False,[],a and a enterprise
286,"A & H Enterprises, LLC",C43190,"A & H Enterprises, LLC",a and h enterprises,,,,a and h enterprises;;,C43190,C43190,False,[],a and h enterprises
287,A & H Technology Group,C27557,A & H Technology Group,a and h technology group,,,,a and h technology group;;,C27557;C38028,C27557,False,[],a and h technology group
289,A Cherished Pixel LLC,D00015,A Cherished Pixel LLC,a cherished pixel,,,,a cherished pixel;;,D00015,D00015,False,[],a cherished pixel
290,A Computer Guy Computer Services Aka Acg Svcs,C33261,A Computer Guy Computer Services Aka Acg Svcs,a computer guy computer services aka acg svcs,,,,a computer guy computer services aka acg svcs;;,C33261,C33261,False,[],a computer guy computer services aka acg svcs
291,A Design at Sunninghill,D00016,A Design at Sunninghill,a design at sunninghill,,,,a design at sunninghill;;,D00016,D00016,False,[],a design at sunninghill
292,A f Daniel tech group,D00017,A f Daniel tech group,a f daniel tech group,,,,a f daniel tech group;;,D00017,D00017,False,[],a f daniel tech group
293,A Leap Ahead IT,C39516,A Leap Ahead IT,a leap ahead it,,,,a leap ahead it;;,C39516,C39516,False,[],a leap ahead it
294,A Network Service. Inc,C39517,A Network Service. Inc,a network service,,,,a network service;;,C39517,C39517,False,[],a network service
295,A Packet LLC,C33655,A Packet LLC,a packet,,,,a packet;;,C33655,C33655,False,[],a packet
296,A Partner In Technology,C30553,A Partner In Technology,a partner in technology,,,,a partner in technology;;,C30553,C30553,False,[],a partner in technology
297,"A Plus Computers, Inc",C30144,"A Plus Computers, Inc",a plus computers,,,,a plus computers;;,C30144,C30144,False,[],a plus computers
298,"A Prompt Computer Service, Inc.",C21533,"A Prompt Computer Service, Inc.",a prompt computer service,,,,a prompt computer service;;,C21533,C21533,False,[],a prompt computer service
299,A Prompt Corporation,C22836,A Prompt Corporation,a prompt,,,,a prompt;;,C22836,C22836,False,[],a prompt
300,A Retired Telephone Man,C25556,A Retired Telephone Man,a retired telephone man,,,,a retired telephone man;;,C25556,C25556,False,[],a retired telephone man
301,A Sharper Home,C21534,A Sharper Home,a sharper home,,,,a sharper home;;,C21534,C21534,False,[],a sharper home
302,A Square Group,C51263,A Square Group,a square group,,,,a square group;;,C51263,C51263,False,[],a square group
303,A Tech Solution,C44085,A Tech Solution,a tech solution,,,,a tech solution;;,C44085,C44085,False,[],a tech solution
304,A to B Solutions LLC,C42731,A to B Solutions LLC,a to b solutions,,,,a to b solutions;;,C42731,C42731,False,[],a to b solutions
305,A to Z Networking,C30404,A to Z Networking,a to z networking,,,,a to z networking;;,C30404,C30404,False,[],a to z networking
306,A&A IT Service &Network Design & Management,D00018,A&A IT Service &Network Design & Management,a and a it service and network design and management,,,,a and a it service and network design and management;;,D00018,D00018,False,[],a and a it service and network design and management
307,"A&A Telecom Group, Inc. DBA A&A Technology Group, Inc",C51447,"A&A Telecom Group, Inc. DBA A&A Technology Group, Inc",a and a telecom group a and a technology group,,,,a and a telecom group a and a technology group;;,C51447,C51447,False,[],a and a telecom group a and a technology group
308,A&G Computer Services LLC,C35772,A&G Computer Services LLC,a and g computer services,,,,a and g computer services;;,C35772,C35772,False,[],a and g computer services
309,A&G Marketing,C29447,A&G Marketing,a and g marketing,,,,a and g marketing;;,C29447,C29447,False,[],a and g marketing
310,A&J Computers Inc.,C31112,A&J Computers Inc.,a and j computers,,,,a and j computers;;,C31112,C31112,False,[],a and j computers
311,A&J Technologies,C34775,A&J Technologies,a and j technologies,,,,a and j technologies;;,C34775;C47637,C34775,False,[],a and j technologies
313,A&L Cyber Solutions,C42195,A&L Cyber Solutions,a and l cyber solutions,,,,a and l cyber solutions;;,C42195,C42195,False,[],a and l cyber solutions
314,A&P Technology,C25559,A&P Technology,a and p technology,,,,a and p technology;;,C25559,C25559,False,[],a and p technology
315,A&T Networks,C47638,A&T Networks,a and t networks,,,,a and t networks;;,C47638,C47638,False,[],a and t networks
316,"A. C. Technologies, LLC",C26781,"A. C. Technologies, LLC",a. c. technologies,,,,a. c. technologies;;,C26781,C26781,False,[],a. c. technologies
317,A. F. Daniel Technology Group,C38373,A. F. Daniel Technology Group,a. f. daniel technology group,,,,a. f. daniel technology group;;,C38373,C38373,False,[],a. f. daniel technology group
318,A.I. Secured Fields Inc.,C38029,A.I. Secured Fields Inc.,a.i. secured fields,,,,a.i. secured fields;;,C38029,C38029,False,[],a.i. secured fields
319,A.P. Lawrence,C32665,A.P. Lawrence,a.p. lawrence,,,,a.p. lawrence;;,C32665,C32665,False,[],a.p. lawrence
320,A.S.N. TECHNOLOGY INC,D00019,A.S.N. TECHNOLOGY INC,a.s.n. technology,,,,a.s.n. technology;;,D00019,D00019,False,[],a.s.n. technology
321,A/V Dorks,C25852,A/V Dorks,a/v dorks,,,,a/v dorks;;,C25852;C47639,C25852,False,[],a/v dorks
323,"A+ Computer Specialists, Inc.",C32494,"A+ Computer Specialists, Inc.",a computer specialists,,,,a computer specialists;;,C32494,C32494,False,[],a computer specialists
324,A+ Computer Support,C32621,A+ Computer Support,a computer support,,,,a computer support;;,C32621,C32621,False,[],a computer support
325,A+ Datacomm,C35863,A+ Datacomm,a datacomm,,,,a datacomm;;,C35863;C47640,C35863,False,[],a datacomm
327,A+ IT Solutions LLC,C36942,A+ IT Solutions LLC,a it solutions,,,,a it solutions;;,C36942,C36942,False,[],a it solutions
328,A+ Technical Services,C47641,A+ Technical Services,a technical services,,,,a technical services;;,C47641,C47641,False,[],a technical services
329,"A1 Cleveland Service Agency, Inc.",C23997,"A1 Cleveland Service Agency, Inc.",a1 cleveland service agency,,,,a1 cleveland service agency;;,C23997;C47642,C23997,False,[],a1 cleveland service agency
331,A1 Computer Consulting,C34831,A1 Computer Consulting,a1 computer consulting,,,,a1 computer consulting;;,C34831,C34831,False,[],a1 computer consulting
332,A1 Computer Services,C28583,A1 Computer Services,a1 computer services,,,,a1 computer services;;,C28583,C28583,False,[],a1 computer services
333,A1 DATA SERVICES,C25202,A1 DATA SERVICES,a1 data services,,,,a1 data services;;,C25202,C25202,False,[],a1 data services
334,A1 Net Solutions,C41510,A1 Net Solutions,a1 net solutions,,,,a1 net solutions;;,C41510,C41510,False,[],a1 net solutions
335,"A-1 Voice & Data, Inc.",C31143,"A-1 Voice & Data, Inc.",a-1 voice and data,,,,a-1 voice and data;;,C31143,C31143,False,[],a-1 voice and data
336,A101 Technology LLC,C41655,A101 Technology LLC,a101 technology,,,,a101 technology;;,C41655,C41655,False,[],a101 technology
337,A2R Networks LLC,D00020,A2R Networks LLC,a2r networks,,,,a2r networks;;,D00020,D00020,False,[],a2r networks
338,A2U,C26877,A2U,a2u,,,,a2u;;,C26877;C47643,C26877,False,[],a2u
340,A2Z Business IT,C34143,A2Z Business IT,a2z business it,,,,a2z business it;;,C34143,C34143,False,[],a2z business it
341,A2Z DATACOM LLC,C22837,A2Z DATACOM LLC,a2z datacom,,,,a2z datacom;;,C22837,C22837,False,[],a2z datacom
342,A2Z FRAMEWORKS INC.,C43522,A2Z FRAMEWORKS INC.,a2z frameworks,,,,a2z frameworks;;,C43522,C43522,False,[],a2z frameworks
343,A2Z IT SOLUTIONS,C39518,A2Z IT SOLUTIONS,a2z it solutions,,,,a2z it solutions;;,C39518,C39518,False,[],a2z it solutions
344,A3,C38030,A3,a3,,,,a3;;,C38030,C38030,False,[],a3
345,"A3 Communications, Inc.",C21535,"A3 Communications, Inc.",a3 communications,,,,a3 communications;;,C21535,C21535,False,[],a3 communications
346,"A3 Communications, Inc. DBA Advantech",C42809,"A3 Communications, Inc. DBA Advantech",a3 communications advantech,,,,a3 communications advantech;;,C42809,C42809,False,[],a3 communications advantech
347,A3 IT Solutions,C30021,A3 IT Solutions,a3 it solutions,,,,a3 it solutions;;,C30021;C47644,C30021,False,[],a3 it solutions
349,A3 Utah LLC,C47645,A3 Utah LLC,a3 utah,,,,a3 utah;;,C21536;C47645,C47645,False,[],a3 utah
351,AA Networks,C21537,AA Networks,aa networks,,,,aa networks;;,C21537,C21537,False,[],aa networks
352,AAA All Voice and Data,C25919,AAA All Voice and Data,aaa all voice and data,,,,aaa all voice and data;;,C25919,C25919,False,[],aaa all voice and data
353,AAA Communications,C31051,AAA Communications,aaa communications,,,,aaa communications;;,C31051,C31051,False,[],aaa communications
354,"AAA Network Solutions, Inc",C34231,"AAA Network Solutions, Inc",aaa network solutions,,,,aaa network solutions;;,C34231,C34231,False,[],aaa network solutions
355,AAA Test Company,C21517,AAA Test Company,aaa test company,,,,aaa test company;;,C21517,C21517,False,[],aaa test company
356,AAAntivirus Inc DBA Miehe Enterprises,C32786,AAAntivirus Inc DBA Miehe Enterprises,aaantivirus miehe enterprises,,,,aaantivirus miehe enterprises;;,C32786,C32786,False,[],aaantivirus miehe enterprises
357,AABGM Inc,C37064,AABGM Inc,aabgm,,,,aabgm;;,C37064,C37064,False,[],aabgm
358,Aaf Consulting,C38031,Aaf Consulting,aaf consulting,,,,aaf consulting;;,C38031,C38031,False,[],aaf consulting
359,AAK World LLC,D00021,AAK World LLC,aak world,,,,aak world;;,D00021,D00021,False,[],aak world
360,Aamazing IT LLC,C42540,Aamazing IT LLC,aamazing it,,,,aamazing it;;,C42540,C42540,False,[],aamazing it
361,Aaron N Martin ISA LLC,C43142,Aaron N Martin ISA LLC,aaron n martin isa,,,,aaron n martin isa;;,C43142,C43142,False,[],aaron n martin isa
362,Aaron S Barnes dba Bandon IT,C40560,Aaron S Barnes dba Bandon IT,aaron s barnes bandon it,,,,aaron s barnes bandon it;;,C40560,C40560,False,[],aaron s barnes bandon it
363,"AaSys Gorup, Inc.",C27572,"AaSys Gorup, Inc.",aasys gorup,,,,aasys gorup;;,C27572,C27572,False,[],aasys gorup
364,"AaSys Group, Inc.",C47646,"AaSys Group, Inc.",aasys group,,,,aasys group;;,C47646,C47646,False,[],aasys group
365,Aavex Technology,C24676,Aavex Technology,aavex technology,,,,aavex technology;;,C24676,C24676,False,[],aavex technology
366,Abacode,C34317,Abacode,abacode,,,,abacode;;,C34317,C34317,False,[],abacode
367,Abacus Computers Inc,C47647,Abacus Computers Inc,abacus computers,,,,abacus computers;;,C47647;C47648,C47647,False,[],abacus computers
369,Abacus Computers Inc. dba ValCom Computer Center,C26268,Abacus Computers Inc. dba ValCom Computer Center,abacus computers valcom computer center,,,,abacus computers valcom computer center;;,C26268,C26268,False,[],abacus computers valcom computer center
370,Abacus Group,C34998,Abacus Group,abacus group,,,,abacus group;;,C34998,C34998,False,[],abacus group
371,Abacus Help Solutions,C25743,Abacus Help Solutions,abacus help solutions,,,,abacus help solutions;;,C25743,C25743,False,[],abacus help solutions
372,"Abacus Information Technology, LLC DBA Abacus Group, LLC",C44300,"Abacus Information Technology, LLC DBA Abacus Group, LLC",abacus information technology abacus group,,,,abacus information technology abacus group;;,C44300,C44300,False,[],abacus information technology abacus group
373,Abacus IT,C26609,Abacus IT,abacus it,,,,abacus it;;,C26609,C26609,False,[],abacus it
374,ABACUS IT SOLUTIONS LLC,C22838,ABACUS IT SOLUTIONS LLC,abacus it solutions,,,,abacus it solutions;;,C22838,C22838,False,[],abacus it solutions
