record_id_1,record_id_2
C36353,C35727
C23493,C36353
C40726,C23493
C46544,C40726
D00499,C46544
C24746,D00499
C48615,C24746
C38438,C48615
C48616,C38438
C36151,C48616
C23658,C36151
C21927,C23658
C23675,C21927
C35213,C23675
C39776,C35213
C51325,C39776
C36700,C51325
C29264,C36700
C24577,C29264
C47393,C24577
C36638,C47393
C46917,C36638
C23672,C46917
C29310,C23672
C29796,C29310
C48619,C29796
C36125,C48619
C24199,C36125
C21928,C24199
D00500,C21928
C31558,D00500
C43661,C31558
D00501,C43661
C24807,D00501
C34901,C24807
C44211,C34901
C34358,C44211
C46493,C34358
C42041,C46493
C48620,C42041
C41729,C48620
C48621,C41729
C48622,C48621
C48623,C48622
C51104,C48623
C43643,C51104
C45835,C43643
C44352,C45835
C45101,C44352
C50828,C45101
C32754,C50828
C48624,C32754
C27776,C48624
C46485,C27776
C32485,C46485
D00502,C32485
C51789,D00502
C25443,C48625
C29158,C25443
C43494,C29158
C45377,C47028
C47072,C45377
C51543,C47072
C41497,C51543
D00503,C41497
C34470,D00503
C43225,C34470
C27643,C43225
C27793,C27643
D00504,C27793
C29095,D00504
C36525,C29095
C26440,C36525
C46832,C26440
C43226,C46832
C51907,C51138
C42668,C51907
C21929,C42668
C24498,C43226
C29214,C21929
C45177,C29214
C25259,C45177
C27772,C25259
C33176,C27772
C26470,C33176
C39777,C26470
D00505,C39777
C47394,D00505
C27067,C47394
C21930,C27067
D00506,C21930
C46545,D00506
C26247,C46545
C46968,C26247
C28646,C41414
D00507,C28646
C22340,D00507
C45548,C22340
C30657,C45548
C31117,C30657
C21931,C31117
C34006,C21931
C22913,C34006
C27273,C22913
C34533,C27273
C39778,C34533
C37288,C39778
D00508,C37288
C44830,D00508
C32548,C44830
C26463,C21932
C21933,C32548
C34246,C26463
C24818,C34246
C38394,C24818
C34656,C38394
C36879,C34656
C28863,C36879
C44847,C28863
C21934,C44847
C36239,C21934
C36225,C36239
C40588,C36225
D00509,C40588
D00510,D00509
C30212,D00510
C47106,C30212
C51419,C47106
C51397,C51419
C31868,C51397
C35892,C31868
C26741,C35892
C40455,C26741
C40653,C40455
C48632,C40653
C43445,C48632
C51846,C43445
C34425,C51846
C21935,C34425
C21936,C21935
C35070,C21936
C48633,C35070
C21937,C48633
D00511,C21937
C42795,D00511
C31241,C42795
C46656,C31241
C41902,C46656
C44264,C41902
C36690,C44264
C30201,C36690
D00512,C30201
C31431,D00512
C45008,C31431
C33141,C45008
C35874,C33141
C28248,C35874
C39779,C28248
C46778,C39779
C48634,C46778
C42691,C48634
C21938,C42691
C26329,C21938
D00513,C26329
C22796,D00513
C44353,C22796
C30370,C44353
C35752,C30370
C25639,C35752
C26330,C25639
C44286,C26330
C42564,C44286
C41674,C42564
C28412,C41674
C46546,C28412
C24383,C46546
C38646,C24383
C44098,C38646
C47395,C44098
C23757,C47395
C46833,C23757
C39305,C46833
D00514,C39305
C26659,D00514
C42563,C26659
C33048,C42563
C35528,C33048
C39780,C35528
C42009,C39780
C40816,C42009
C24146,C40816
C42615,C24146
C35017,C42615
C23553,C35017
C34586,C23553
C40727,C34586
C47396,C40727
D00515,C47396
C24781,D00515
C44683,C24781
C35962,C44683
C34619,C35962
C28829,C34619
D00516,C28829
C21940,D00516
C35018,C21940
C39781,C35018
C34173,C39781
C23171,C34173
C31798,C23171
C22914,C23105
C22914-002,C22914
C22914-001,C22914-002
C23230,C22914-001
C23106,C23230
C22915,C31798
C21941,C23106
D00517,C21941
C51658,D00517
C47397,C51658
C21942,C47397
C21943,C21942
C48638,C21943
C51861,C48638
C48639,C51861
C26847,C48639
C38297,C26847
C39445,C38297
D00518,C39445
C38660,D00518
C28442,C38660
D00519,C28442
C23457,D00519
C39124,C23457
C34310,C39124
C35019,C34310
C23382,C35019
C39782,C23382
C37394,C39782
C35973,C37394
C39783,C35973
C48640,C39783
C27227,C48640
C39268,C27227
D00520,C39268
C48642,D00520
C28222,C48642
C28508,C28222
C38122,C28508
C30126,C38122
C51851,C30126
C36652,C33142
C51499,C51851
C28658,C36652
C43227,C28658
C50807,C43227
C25649,C50807
D00521,C25649
C32929,D00521
C39476,C32929
C24422,C39476
D00522,C24422
C26128,D00522
C41342,C26128
C35020,C41342
C35071,C35020
C25139,C35071
C44892,C25139
C38855,C44892
C35433,C38855
C45428,C35433
D00523,C45428
C36464,D00523
C30452,C36464
C39784,C30452
C40728,C39784
C51650,C40728
C33559,C51650
C42126,C33559
C42956,C42126
C28501,C42956
C44271,C28501
C21945,C44271
D00524,C21945
C28883,D00524
C36831,C28883
C48644,C36831
C43666,C48644
C28888,C43666
C38651,C28888
C31863,C38651
C25928,C31863
C23514,C25928
C39239,C23514
D00525,C39239
C44530,D00525
C40776,C44530
C38681,C40776
C46516,C38681
C29239,C46516
C37727,C29239
C40647,C37727
C47398,C40647
C28402,C47398
C30543,C28402
C31919,C30543
C25115,C31919
C43130,C25115
D00526,C43130
C27724,D00526
C29624,C27724
C42248,C29624
C41524,C42248
C21946,C41524
C39785,C21946
C23874,C39785
C21947,C23874
C37707,C21947
C28881,C37707
C27641,C28881
C37054,C27641
D00527,C37054
C28110,D00527
C27266,C28110
C45549,C27266
C44967,C46045
D00528,C44967
C37628,D00528
C51229,C21948
C26020,C37628
C28797,C26020
C39787,C28797
C44101,C39787
C24432,C44101
C24906,C24432
C43878,C24906
C21949,C43878
C47107,C21949
C39330,C47107
C43885,C39330
C32709,C43885
C21950,C32709
C30598,C21950
C38956,C30598
C34096,C38956
C48651,C34096
C22916,C48651
C22917,C22916
C34545,C45772
C23749,C34545
C44226,C23749
C44639,C44226
C27484,C44639
C37141,C27484
C35337,C37141
C35641,C35337
C48653,C35641
C31788,C48653
C45996,C31788
C24044,C45996
C39788,C24044
C34902,C39788
C34183,C34902
C48654,C34183
C29035,C48654
D00529,C29035
C43727,D00529
C40841,C43727
C40799,C40841
C42444,C40799
C21951,C42444
C34672,C21951
C35389,C39125
C29670,C35389
C35738,C29670
C27230,C35738
C29756,C27230
C25542,C29756
C48657,C34672
C41463,C25542
C35557,C41463
C27804,C35557
C39790,C27804
C25046,C39790
C34390,C25046
C22918,C34390
C38546,C22918
C34333,C38546
C45430,C34333
C45714,C45430
C35990,C45714
C51347,C35990
C21952,C51347
C32722,C21952
C29709,C32722
C21953,C29709
C25289,C21953
C38123,C25289
C33263,C38123
C40878,C33263
C24520,C40878
C25322,C24520
C25076,C25322
C45851,C25076
C43946,C45851
C32022,C43946
C25832,C32022
C29481,C25832
C38913,C29481
C45884,C25189
C28910,C45884
D00531,D00530
C26182,D00531
C21954,C26182
C48661,C21954
C45301,C48661
C45801,C35580
C28480,C48662
C43009,C28480
C39791,C43009
C24876,C39791
C38665,C24876
C21955,C38665
C33021,C21955
C26649,C33021
C38547,C26649
C43387,C38547
C46210,C43387
C35541,C46210
C21956,C35541
C26365,C21956
C37634,C26365
C24664,C37634
C26785,C24664
C41596,C26785
C31706,C41596
C36836,C31706
C48664,C36836
C38875,C48664
C40491,C38875
D00532,C40491
C51395,D00532
C35320,C51395
C38781,C35320
C21957,C38781
C32627,C21957
C48667,C32627
C48668,C48667
C33143,C48668
C35824,C33143
C41415,C35824
C23505,C41415
C44531,C23505
C51805,C44531
C28429,C51805
C43992,C28429
C45861,C43992
C42666,C45861
C38124,C42666
C21958,C38124
C43228,C21958
C36289,C43228
C42833,C36289
C47224,C42833
C41784,C47224
C25353,C41784
C34846,C25353
C28438,C34846
C29644,C28438
C34487,C29644
C25659,C34487
C40730,C25659
C38783,C40730
C21959,C38783
C40956,C21959
C43703,C40956
C25630,C43703
C27445,C25630
D00533,C27445
C40526,D00533
C23299,C40526
C47192,C23299
C45102,C47192
C41294,C45102
C47245,C41294
C48673,C47245
C46834,C48673
C40786,C46834
C47149,C40786
C47288,C47149
C26429,C47288
C38125,C26429
C29491,C38125
C40731,C29491
C28699,C38633
C28289,C28699
C28377,C28289
C23721,C40731
C38676,C36565
C22919,C38676
C44852,C22919
C46141,C28377
C25243,C44852
C50829,C25243
C32146,C50829
C32129,C32146
D00534,C32129
C46107,D00534
C36185,C46107
C29940,C36185
C35503,C29940
C34103,C35503
C48677,C34103
C46835,C48677
C27895,C46835
C38739,C27895
C41634,C38739
C31766,C41634
C37719,C31766
C33603,C37719
C36805,C33603
C29064,C36805
C45344,C29064
D00535,C45344
C36370,D00535
C47399,C36370
C32766,C47399
C30112,C32766
C27381,C30112
D00536,C27381
C44867,D00536
C26817,C44867
C44118,C26817
D00537,C44118
C28535,D00537
C35155,C28535
C32936,C35155
C36987,C32936
C29256,C36987
C46619,C29256
C50704,C46619
C39792,C50704
C28356,C39792
C37034,C28356
C26837,C37034
C41040,C26837
C32518,C41040
C41049,C32518
C42718,C41049
C28889,C42718
C24046,C28889
C28130,C24046
C37136,C28130
C41837,C37136
C51764,C26183
C24538,C51764
C45429,C24538
C35612,C45429
C31722,C35612
C27204,C31722
C26885,C27204
C36061,C26885
C28651,C36061
C24747,C28651
C34903,C24747
C41623,C34903
C31913,C41623
C27321,C31913
C46547,C27321
C26184,C46547
C24798,C26184
C45104,C24798
C26763,C45104
C21961,C26763
C38642,C21961
C28183,C38642
C41635,C28183
C28214,C41635
C35297,C28214
C31296,C35297
C23437,C31296
C45105,C23437
C44857,C45105
C45910,C41837
C30407,C44857
C47067,C30407
C27941,C47067
C23622,C27941
C25716,C23622
C23921,C25716
C30084,C23921
C45304,C30084
C42355,C45304
C30512,C42355
C41222,C30512
C40950,C41222
D00538,C40950
C44172,D00538
C36011,C44172
C45178,C36011
D00539,C45178
C24999,D00539
C43828,C24999
C51831,C43828
C34069,C51831
C44224,C34069
C44302,C44224
C23980,C48687
D00540,C44302
C44078,C23980
C25640,C44078
C42725,C25640
C45969,C42725
C24137,C45969
C24068,C24137
C50879,C24068
C23538,C50879
C40768,C23538
C29187,C40768
C21962,C29187
C38126,C21962
C43495,C38126
C40384,C43495
C51806,C40384
C51663,C51806
C50688,C51663
C25748,C50688
C31084,C25748
C51918,C31084
C45550,C51918
C32865,C45550
C30085,C32865
C29009,C30085
C30427,C29009
C24545,C30427
C23433,C24545
C45551,C23433
C31397,C45551
C29269,C31397
C23305,C29269
C24820,C23305
C36808,C24820
C34161,C36808
C21963,C34161
C28579,C21963
C41416,C28579
C51864,C41416
C41692,C51864
C47299,C41692
C46078,C47299
C48691,C46078
C42389,C48691
C35572,C42389
C31138,C35572
C47225,C31138
C27249,C47225
C24444,C27249
C48692,C24444
C38127,C48692
C43140,C38127
C41654,C43140
C30218,C45301
C44354,C41654
C29842,C44354
C28982,C29842
C46918,C28982
C48693,C46918
C23705,C48693
C39234,C23705
C23412,C39234
C44630,C30218
C46694,C23412
C35303,C46694
C29461,C35303
C35262,C29461
C39793,C35262
C29014,C39793
D00541,C29014
C44702,D00541
C50712,C44702
C36584,C50712
C31930,C36584
C25460,C31930
C30475,C25460
C21964,C30475
C26411,C21964
C39794,C26411
C34218,C39794
C41417,C34218
C50685,C41417
C23966,C50685
C45297,C23966
C45885,C45297
C41573,C38372
C28562,C41573
C25909,C28562
C30495,C25909
C38128,C30495
C38907,C38128
C22920,C38907
C26757,C22920
C26331,C26757
C50798,C26331
C51652,C50798
C28835,C51652
C48699,C28835
C34727,C48699
C42545,C34727
C27471,C42545
C32110,C27471
C29460,C32110
C45552,C29460
C42675,C45552
C22754,C42675
D00542,C22754
C48700,D00542
C47400,C48700
D00543,C47400
C24712,D00543
C39458,C24712
C30734,C39458
C28816,C30734
C25037,C28816
D00544,C25037
C31887,D00544
C44474,C31887
C30371,C44474
C31390,C30371
C26836,C37965
C39231,C26836
C39795,C39231
C29394,C39795
C28519,C29394
C43386,C28519
C26694,C43386
C39443,C26694
C27049,C39443
C42769,C27049
C24025,C42769
C21967,C24025
C37105,C21967
C38922,C37105
C48703,C38922
C26358,C48703
C41815,C26358
C48704,C41815
C45997,C48704
D00545,C45997
D00546,D00545
C43676,D00546
C29743,C43676
D00547,C29743
C45553,D00547
C48705,C45553
D00548,C48705
D00549,D00548
C47401,D00549
C29543,C47401
C48706,C29543
C45998,C48706
C46142,C45998
C27247,C46142
C44843,C27247
C46548,C44843
C40381,C46548
C48707,C38459
C34337,C40381
C39433,C48707
C51093,C39433
C51794,C51093
C51664,C51794
C27598,C51664
C28550,C27598
C47402,C28550
C26185,C47402
C24205,C26185
C29652,C24205
C46475,C29652
C43775,C46475
D00550,C43775
C39796,D00550
C27802,C39796
C39797,C27802
C36013,C39797
C22921,C36013
C36657,C44630
C39798,C22921
C33019,C39798
C37585,C33019
C21969,C37585
C45842,C21969
D00551,C45842
C34334,D00551
C24124,C34334
C41367,C24124
C23580,C41367
C21970,C23580
C42753,C21970
C24785,C42753
C48712,C24785
C32773,C34904
C44355,C48712
C26430,C33592
C42893,C26430
C37445,C42893
C32441,C37445
C21971,C32441
C39799,C21971
C42702,C39799
C23914,C42702
C45026,C23914
C46836,C45026
C29919,C46836
C23638,C29919
C39394,C23638
D00552,C39394
C48714,D00552
C46728,C48714
D00553,C46728
C39800,D00553
C43881,C39800
C29210,C43881
C24500,C29210
C35166,C24500
D00554,C35166
C43902,D00554
C39801,C43902
C21972,C39801
C39060,C21972
C48717,C39060
C39267,C48717
C48718,C39267
C32834,C48718
C33056,C32834
C33063,C33056
C33187,C33063
C33171,C33187
C33064,C33171
C33200,C33064
C32831,C33200
C33230,C32831
C32690,C33230
C33246,C32690
C33015,C33246
C32886,C33015
C41504,C32886
C43072,C41504
C39356,C43072
C48719,C44733
C44840,C48719
C36434,C44840
C41372,C40763
C43743,C41372
C32903,C43743
C27130,C32903
C39802,C27130
C42802,C39802
C39413,C42802
C42559,C21973
C40440,C42559
C47058,C40440
C39803,C47058
C48722,C39803
C48723,C48722
C29072,C48723
C31432,C29072
C43229,C31432
C44532,C43229
C45287,C44532
C36308,C45287
C40507,C36308
D00555,C40507
C25124,D00555
C28572,C25124
C24089,C28572
C25268,C24089
C29281,C25268
C28693,C29281
C31421,C28693
C43925,C31421
C29832,C43925
C48727,C29832
C29321,C48727
C29413,C29321
C22922,C29413
C30280,C22922
C43835,C30280
C35486,C43835
C50761,C35486
C37984,C50761
C27279,C37984
C36949,C27279
C31951,C36949
C38810,C31951
C44533,C38810
C39804,C44533
C44280,C39804
C46217,C44280
C48729,C46217
C28615,C48729
C35896,C28615
C46103,C35896
C43064,C46103
C31620,C43064
C48731,C31620
C25499,C48731
C39805,C25499
C41127,C39805
C27465,C41127
C31751,C27465
C48732,C39806
C39807,C48732
C32608,C39807
C25781,C32608
C37496,C25781
C44888,C37496
C36281,C44888
C35265,C36281
C26507,C35265
C46241,C26507
C27757,C33649
C30779,C27757
D00556,C30779
C30355,D00556
C21974,C30355
C42707,C21974
C46143,C42707
C38548,C46143
C43795,C38548
C26186,C43795
C27706,C26186
C35406,C27706
C21975,C35406
C28582,C21975
C48734,C28582
C37366,C48734
C27659,C37366
C38129,C27659
C39808,C38129
C41782,C39808
C32005,C41782
C33569,C32005
C38382,C33569
C21976,C38382
C22924,C21976
C48735,C22924
C26780,C48735
C41239,C26780
C48736,C41239
C36257,C48736
C24666,C36257
C39126,C24666
C23384,C39126
C39810,C23384
C25521,C39810
C33042,C25521
C43965,C33042
C25570,C43965
C25324,C25570
C46670,C25324
C29492,C46670
C34201,C29492
C21977,C34201
D00557,C21977
C51891,D00557
C43056,C51891
C31926,C43056
C39127,C31926
C48738,C39127
C45782,C48738
C41727,C45782
C43104,C41727
C35827,C43104
D00558,C35827
C37048,D00558
C51153,C37048
C47403,C51153
D00559,C47403
C27450,D00559
C35280,C27450
C43567,C35280
C30142,C43567
C39811,C30142
C44914,C39811
C48739,C44914
C36094,C48739
C44004,C36094
C30166,C44004
C43148,C30166
C42071,C43148
C35802,C42071
C35422,C35802
C38917,C35422
C44615,C38917
C35849,C44615
C44023,C35849
C41418,C44023
C38617,C41418
C43441,C38617
C29419,C43441
C26503,C29419
C27168,C26503
C42457,C27168
C34754,C42457
C39812,C34754
C44444,C39812
C23448,C44444
C24074,C23448
C31695,C24074
C41419,C31695
C37510,C41419
C23415,C37510
C44356,C23415
C36332,C44356
C41761,C36332
C44780,C41761
C41604,C44780
C42464,C41604
C48743,C42464
C32343,C48743
C40398,C32343
C27646,C40398
C39128,C27646
C28199,C39128
C37977,C28199
C43396,C37977
C47404,C43396
C24276,C47404
C36157,C24276
C45852,C36157
C30859,C45852
C35710,C30859
C23698,C35710
C39813,C23698
C26294,C39813
C35569,C26294
C23804,C35569
C35180,C23804
C51887,C35180
C28298,C51887
C39814,C28298
C47558,C39814
C43297,C47558
C29122,C43297
C33008,C29122
C32741,C33008
C46494,C32741
C30652,C46494
C34184,C30652
C31753,C34184
C32427,C31753
C31218,C32427
C41467,C31218
C24864,C41467
C34154,C24864
C47405,C34154
C27140,C47405
C21979,C27140
C30717,C21979
C46420,C30717
C38820,C46420
C41000,C38820
C30075,C41000
C43280,C30075
C39815,C43280
C28742,C39815
C32822,C28742
C38549,C32822
C35531,C38549
C31702,C35531
C42489,C31702
C44095,C42489
C48750,C44095
C41503,C48750
C26369,C41503
C33609,C26369
C44667,C33609
C36096,C44667
C51929,C36657
C28230,C36096
C25944,C28230
C46066,C25944
C27778,C46066
C25233,C27778
D00560,C25233
C28041,D00560
C26798,C28041
C48754,C26798
C50762,C48754
C28510,C50762
C30733,C28510
C23484,C30733
C41002,C23484
C29638,C41002
C25393,C29638
C51327,C25393
C51296,C51327
C35748,C51296
C32149,C35748
C44915,C32149
C42493,C44915
C44842,C42493
C39129,C44842
C39816,C39129
C44997,C39816
C21980,C44997
C34788,C21980
C43136,C34788
C44357,C43136
C26767,C44357
C43515,C26767
C51905,C43515
C21981,C51905
C35776,C21981
C39253,C35776
C51917,C39253
C46960,C51917
C22925,C46960
C45106,C22925
C23107,C45106
C37639,C23107
C50719,C37639
C21982,C50719
C23193,C21982
C34286,C23193
D00561,C39817
C21983,D00561
D00562,C21983
C38980,D00562
C28492,C38980
C51322,C46549
D00563,C24758
C42996,C28492
C42680,D00563
C44358,C42680
C45555,C51322
C26802,C45555
C40535,C30010
C29779,C40535
C46969,C29779
C51830,C46969
C26593,C51830
D00564,C26593
C48761,D00564
C46837,C48761
D00565,C46837
C43682,D00565
C27154,C43682
D00566,C27154
D00567,D00566
C36988,D00567
C32649,C36988
C32933,C32649
C33086,C32933
C37538,C33086
C47264,C37538
C27304,C47264
C37983,C27304
D00568,C37983
C21985,D00568
C23809,C21985
C50763,C23809
D00569,C50763
C35550,D00569
C40935,C35550
C46652,C40935
C30197,C46652
C28460,C30197
C40986,C28460
C27605,C40986
C34405,C27605
C28684,C34405
C51171,C28684
C37586,C51171
D00570,C37586
C36567,D00570
C47406,C36567
C40840,C47406
C39818,C40840
C38494,C39818
C40521,C38494
C46651,C40521
C21986,C46651
C44687,C21986
C48762,C50982
C43305,C48762
C26187,C43305
C42960,C26187
C36829,C42960
C38388,C36829
C34905,C38388
C39819,C34905
D00571,C39819
D00572,D00571
C28173,D00572
C24247,C28173
C32638,C24247
C44534,C32638
C39820,C44534
C42904,C39820
C23994,C42904
C48766,C23994
C46700,C48766
C42768,C46700
C35334,C42768
C33182,C35334
C27864,C33182
C41420,C27864
C36346,C41420
D00573,C36346
C38336,D00573
C35383,C38336
C44481,C35383
C46838,C44481
C37774,C46838
C21987,C37774
C48769,C21987
C26259,C48769
C48770,C26259
C24681,C48770
C25027,C24681
C30924,C25027
D00574,C30924
C35688,D00574
C38130,C35688
C28882,C38130
C35072,C28882
C28879,C35072
C42794,C28879
C48772,C42794
C28691,C48772
C43080,C28691
C45724,C43080
C39821,C45724
C47407,C39821
C30991,C47407
C42821,C30991
C30015,C42821
C32006,C30015
C26332,C32006
C47546,C26332
C46989,C47546
C39822,C46989
C39130,C39822
D00575,C39130
C50887,D00575
C28865,C50887
C26991,C28865
C41972,C26991
C31263,C41972
C35371,C31263
D00576,C35371
C27037,D00576
C38131,C27037
C51605,C38131
C28648,C51605
C27055,C28648
D00577,C27055
C47408,D00577
C26748,C47408
C42451,C26748
C40968,C42451
C28196,C40968
C42522,C28196
C36224,C42522
C24737,C36224
C48777,C24737
C48778,C48777
C36233,C48778
C38132,C36233
C39823,C38132
C28584,C39823
C42254,C28584
C51979,C42254
C25434,C51979
C24821,C25434
C31410,C40732
C32976,C24821
C45960,C31410
C34318,C45960
C42349,C38405
C43830,C42349
C31704,C43830
C22834,C31704
C36743,C22834
C48779,C43789
C51626,C48779
C38134,C51626
C42094,C36743
C24056,C38134
C24455,C24056
C32770,C24455
C37377,C32770
C29984,C37377
C28893,C29984
C26441,C28893
C24083,C26441
C26530,C24083
C48783,C26530
C48784,C48783
D00578,C48784
C39824,D00578
C37378,C39824
C44359,C37378
C48785,C44359
C35165,C48785
C21994,C35165
C34800,C21994
C23470,C34800
C41787,C23470
C27656,C41787
C38930,C27656
C42397,C38930
C43170,C43230
D00579,C42397
C48787,C43170
C43673,C48787
C35923,C43673
C30620,C44716
C42756,C30620
C25338,C42756
D00580,C25338
C32418,D00580
C26952,C32418
C39825,C26952
C23853,C39825
C25212,C23853
C34346,C25212
C30302,C34346
C45108,C30302
C27241,C35417
C32323,C27241
C44268,C32323
C33121,C44268
C48793,C33121
C34282,C48793
C31860,C34282
C48794,C31860
C46258,C48794
C41178,C46258
C25288,C41178
C48795,C25288
C27627,C39826
C29809,C27627
D00581,C29809
C39827,D00581
C44237,C39827
C23329,C44237
C21988,C23329
C38273,C21988
C39828,C38273
C39829,C39828
C30885,C39829
C48796,C30885
C43361,C48796
C23829,C43361
C44167,C23829
C46508,C44167
C45556,C46508
C24093,C45556
C45710,C24093
C48799,C45710
D00582,C48799
C48800,D00582
C26709,C48800
D00583,C26709
C45431,D00583
C46108,C45431
C28277,C46108
C47565,C28277
C34407,C47565
C23108,C34407
C23202,C23108
C34194,C23202
C39830,C34194
C28975,C30724
C35189,C28975
C50830,C35189
D00584,C50830
C38135,D00584
C23474,C38135
C45799,C23474
C34164,C39830
C38491,C45799
C30797,C38491
C21989,C30797
C46101,C21989
C21990,C46101
C29546,C21990
C35496,C29546
D00585,C35496
C43137,D00585
D00586,C43137
C30814,D00586
C51297,C30814
C33032,C51297
C27453,C33032
C28267,C27453
C48802,C28267
C22926,C48802
C36618,C22926
C42030,C36618
C39831,C42030
D00587,C39831
C46097,D00587
C42610,C46097
C40998,C42610
C33158,C40998
C30170,C33158
C47248,C30170
C25833,C47248
C51513,C27268
C39832,C51513
C24973,C39832
C29576,C24973
C51496,C29576
C42262,C51496
C26558,C42262
C30442,C26558
C21992,C30442
C39833,C21992
C36583,C39833
C31917,C36583
C25414,C25833
C38136,C31917
C25605,C38136
C29700,C25605
C41745,C29700
